tsne_x,tsne_y,sound_type,file_name,gender,age,country
0.6081349,0.15728116,sniff,m2151_0_sniff, male,21, EN
0.6538818,0.8842006,cough,m0794_0_cough, male,22, EN
0.8016049,0.9513828,cough,f3215_0_cough, female,45, HI
0.65100276,0.5357978,sneeze,f0387_0_sneeze, female,27, EN
0.579635,0.90296376,cough,m0655_0_cough, male,25, PT
0.74195576,0.90673083,cough,f2407_0_cough, female,22, EN
0.19854982,0.61531425,laughter,m1431_0_laughter, male,44, EN
0.53714335,0.2665041,sniff,m1035_0_sniff, male,35, EN
0.16019222,0.5672636,laughter,m1424_0_laughter, male,30, EN
0.60695493,0.2416998,sneeze,m1367_0_sneeze, male,32, TA
0.54349583,0.12649189,sniff,f0792_0_sniff, female,39, EN
0.5723328,0.024477582,sniff,m1565_0_sniff, male,18, EN
0.6139477,0.48713344,sneeze,m0667_0_sneeze, male,42, EN
0.7965938,0.7904939,throatclearing,f0851_0_throatclearing, female,21, EN
0.05383831,0.54258263,laughter,f2383_0_laughter, female,20, EN
0.51736754,0.045869324,sniff,f0862_0_sniff, female,24, EN
0.1547035,0.53561836,laughter,m3138_0_laughter, male,40, EN
0.7136907,0.956089,cough,f0810_0_cough, female,25, EN
0.8643359,0.39558598,sigh,m1531_0_sigh, male,22, IT
0.91002697,0.6114974,throatclearing,m0817_0_throatclearing, male,30, IT
0.51820487,0.5472085,sneeze,f0378_0_sneeze, female,26, EN
0.79067844,0.39510658,sigh,f0751_0_sigh, female,24, EN
0.26205188,0.5780537,laughter,m2381_0_laughter, male,30, EN
0.75809795,0.55489755,sneeze,m2888_0_sneeze, male,39, EN
0.79410106,0.9431004,cough,f2598_0_cough, female,57, EN
0.83640057,0.7836662,throatclearing,f1939_0_throatclearing, female,69, EN
0.21200554,0.559012,laughter,m1679_0_laughter, male,34, EN
0.6234433,0.46890333,sneeze,m3129_0_sneeze, male,20, IT
0.75124365,0.27116826,sneeze,m2429_0_sneeze, male,22, IT
0.81249005,0.31446806,sigh,f2494_0_sigh, female,36, UR
0.6773025,0.75401175,cough,m2555_1_cough, male,21, EN
0.10031078,0.49446365,laughter,m0688_0_laughter, male,37, EN
0.77316135,0.22996128,sigh,f1052_0_sigh, female,41, EN
0.9021925,0.60941213,throatclearing,f2779_0_throatclearing, female,35, EN
0.091669984,0.49455795,laughter,m2879_0_laughter, male,26, PT
0.76355666,0.26190004,sigh,m1253_0_sigh, male,32, EN
0.639977,0.57538915,sneeze,m2877_0_sneeze, male,32, ML
0.55667305,0.1492464,sniff,m0848_0_sniff, male,30, PT
0.6574251,0.59345543,sneeze,m2483_0_sneeze, male,36, EN
0.13370784,0.518625,laughter,m3365_0_laughter, male,28, EN
0.85696644,0.20609495,sneeze,f0409_0_sneeze, female,29, PT
0.34706825,0.5900721,laughter,f1982_0_laughter, female,31, PT
0.7613091,0.6381282,throatclearing,m2531_0_throatclearing, male,34, EN
0.95094967,0.6232385,throatclearing,m1906_0_throatclearing, male,18, IT
0.29254904,0.6554904,laughter,f1997_0_laughter, female,43, PT
0.8166384,0.18058164,sigh,m0078_0_sigh, male,57, EN
0.6787557,0.7126875,sneeze,m1848_0_sneeze, male,35, EN
0.7595726,0.41993016,throatclearing,m3233_0_throatclearing, male,26, AR
0.078115694,0.5004397,laughter,m1025_0_laughter, male,52, KO
0.7921102,0.5428482,sniff,m2879_0_sniff, male,26, PT
0.61333203,0.21722467,sniff,m2789_0_sniff, male,36, DE
0.598469,0.59004843,sneeze,m1416_0_sneeze, male,31, FR
0.85638076,0.79860413,throatclearing,f2700_0_throatclearing, female,34, EN
0.9473571,0.7551129,throatclearing,f3286_0_throatclearing, female,45, EN
0.5629899,0.60472906,sneeze,f0802_0_sneeze, female,20, EN
0.6542913,0.35817158,sneeze,m0143_0_sneeze, male,20, EN
0.96671677,0.7556102,throatclearing,f3002_0_throatclearing, female,32, EN
0.5558953,0.09028608,sniff,f2853_0_sniff, female,24, EN
0.8357547,0.4460667,sigh,f0995_0_sigh, female,63, EN
0.7973936,0.975177,cough,f1884_0_cough, female,23, IT
0.6147688,0.40621504,sneeze,f3347_0_sneeze, female,34, EN
0.8110339,0.22509722,sigh,m1506_0_sigh, male,23, EN
0.7764964,0.44169438,sigh,m2851_0_sigh, male,49, EN
0.28163466,0.575536,laughter,m2780_0_laughter, male,23, EN
0.57022744,0.2230861,sneeze,f2612_0_sneeze, female,45, IT
0.7841882,0.1849562,sigh,m0078_1_sigh, male,57, EN
0.66112626,0.8891247,cough,m2994_0_cough, male,21, EN
0.54834217,0.33772603,sneeze,f3312_0_sneeze, female,21, EN
0.83547366,0.74050605,throatclearing,f2199_0_throatclearing, female,38, EN
0.7724562,0.30926728,sigh,f0004_0_sigh, female,41, EN
0.7821811,0.4885132,sneeze,m2358_0_sneeze, male,28, HI
0.7206205,0.112088785,sniff,m3004_0_sniff, male,23, EN
0.68288463,0.79317474,cough,m3076_0_cough, male,66, EN
0.68365896,0.47194415,sniff,f0444_0_sniff, female,35, EN
0.8110212,0.85377544,cough,f1224_0_cough, female,40, TA
0.20351434,0.6413193,laughter,m1980_0_laughter, male,30, EN
0.5517349,0.1143709,sniff,m2616_0_sniff, male,29, EN
0.86269844,0.3206326,sigh,m1019_0_sigh, male,19, IT
0.5988766,0.09243088,sniff,f1256_0_sniff, female,35, EN
0.44182146,0.6387261,cough,f0166_0_cough, female,27, EN
0.11148757,0.53612906,laughter,f1027_0_laughter, female,67, EN
0.40441865,0.5872067,laughter,m2555_1_laughter, male,21, EN
0.017050203,0.5781887,laughter,f1032_0_laughter, female,34, EN
0.18974142,0.6520061,laughter,m0289_0_laughter, male,22, IT
0.5839928,0.7066624,cough,f1774_0_cough, female,32, EN
0.6577617,0.23796213,sniff,m2346_0_sniff, male,32, TE
0.546842,0.06118533,sniff,f1706_0_sniff, female,19, EN
0.71937996,0.5993679,sneeze,m0034_0_sneeze, male,30, EN
0.80249286,0.47329634,sigh,m3082_0_sigh, male,20, PT
0.07776089,0.6088209,laughter,f2293_1_laughter, female,23, EN
0.588444,0.4594251,sneeze,f0581_0_sneeze, female,28, EN
0.78966135,0.57267135,throatclearing,m0799_0_throatclearing, male,29, EN
0.75975937,0.2749238,sneeze,f1081_0_sneeze, female,31, EN
0.6672916,0.4294775,sneeze,f0975_0_sneeze, female,31, EN
0.28518048,0.61451674,laughter,m2219_0_laughter, male,41, EN
0.8505941,0.230646,sigh,f1146_0_sigh, female,40, EN
0.4486436,0.5291519,sneeze,m1561_0_sneeze, male,23, MR
0.76970804,0.24229567,sigh,m1347_0_sigh, male,33, EN
0.49175823,0.57072,sneeze,f0569_3_sneeze, female,42, EN
0.9358051,0.72994316,throatclearing,f1259_0_throatclearing, female,38, ES
0.45041215,0.49326453,laughter,m1521_1_laughter, male,27, IT
0.74855083,0.27612957,sigh,m2781_0_sigh, male,25, EN
0.59666157,0.880997,cough,m2969_0_cough, male,40, EN
0.71794516,0.32796833,sigh,f1459_0_sigh, female,35, EN
0.9230879,0.69136184,throatclearing,m1486_0_throatclearing, male,19, EN
0.8067167,0.65555716,throatclearing,m0100_0_throatclearing, male,39, IT
0.8261924,0.9347677,cough,f0004_0_cough, female,41, EN
0.62082374,0.12047133,sniff,m1281_0_sniff, male,20, EN
0.6359548,0.37959227,sniff,m2224_0_sniff, male,35, ES
0.782592,0.83101565,cough,f1616_0_cough, female,24, PT
0.6303034,0.5928553,laughter,m2051_0_laughter, male,35, EN
0.5119047,0.71844786,throatclearing,f1349_1_throatclearing, female,34, EN
0.27480096,0.57075053,laughter,m2044_0_laughter, male,20, EN
0.6756055,0.21770994,sigh,m1347_1_sigh, male,33, EN
0.6492744,0.86034507,cough,m2256_0_cough, male,23, EN
0.59489435,0.18115635,sniff,m0493_0_sniff, male,31, EN
0.83693486,0.6449848,throatclearing,f0146_0_throatclearing, female,32, EN
0.8092296,0.55546427,sigh,f0438_0_sigh, female,29, HI
0.63461626,0.85573983,cough,m3114_0_cough, male,27, EN
0.59623796,0.16307148,sniff,m2774_0_sniff, male,31, HI
0.76650625,0.9678723,cough,f1346_0_cough, female,29, EN
0.12427353,0.49361724,laughter,f0707_0_laughter, female,29, EN
0.66792136,0.11302652,sniff,f1334_0_sniff, female,23, EN
0.7481412,0.2640201,sigh,m0639_0_sigh, male,30, ES
0.6379392,0.83322245,cough,m2706_0_cough, male,24, EN
0.67419094,0.8463389,cough,m1853_0_cough, male,23, IT
0.57993066,0.34535602,sneeze,f2765_0_sneeze, female,20, IT
0.57349926,0.46682584,sneeze,f3265_0_sneeze, female,24, PT
0.5691187,0.07814329,sniff,m1821_0_sniff, male,55, EN
0.4936815,0.1925033,sniff,m2884_0_sniff, male,39, EN
0.87878495,0.7314221,throatclearing,m2842_0_throatclearing, male,20, IT
0.30818373,0.5947203,laughter,m0558_0_laughter, male,19, EN
0.91470224,0.6037391,throatclearing,m1475_0_throatclearing, male,27, PT
0.5550749,0.64280325,sneeze,f2730_0_sneeze, female,32, HI
0.86120814,0.32931948,sigh,m0326_0_sigh, male,26, PT
0.5712494,0.09465529,sniff,f1994_0_sniff, female,52, FR
0.7222506,0.46271598,sigh,f0110_0_sigh, female,33, TA
0.58804554,0.04998518,sniff,m0215_0_sniff, male,28, EN
0.50756043,0.10604966,sneeze,m1210_0_sneeze, male,19, EN
0.86237454,0.46852607,sigh,m2945_0_sigh, male,35, GU
0.5545555,0.4858138,cough,m0267_0_cough, male,21, EN
0.6909462,0.14318438,sniff,m1407_0_sniff, male,27, EN
0.6188552,0.6951135,cough,m1475_0_cough, male,27, PT
0.95595753,0.7473604,throatclearing,f0348_0_throatclearing, female,37, EN
0.5172607,0.13369164,sniff,m0745_0_sniff, male,34, EN
0.66283727,0.7765257,cough,m2180_0_cough, male,25, FR
0.5157332,0.52985126,sneeze,m0745_0_sneeze, male,34, EN
0.006488423,0.56814855,laughter,f2452_0_laughter, female,38, EN
0.391874,0.61293995,laughter,m1818_0_laughter, male,21, IT
0.60164464,0.056402296,sniff,m1157_0_sniff, male,49, EN
0.5685584,0.82611173,cough,m1125_0_cough, male,21, EN
0.724683,0.7235121,throatclearing,m1688_0_throatclearing, male,30, EN
0.63325155,0.7353853,cough,m0958_0_cough, male,33, PT
0.944927,0.7141147,throatclearing,f0522_0_throatclearing, female,54, EN
0.71075135,0.5542745,sneeze,m2900_0_sneeze, male,36, EN
0.76499236,0.6429206,throatclearing,m1266_0_throatclearing, male,25, IT
0.82762104,0.67712146,throatclearing,m0564_0_throatclearing, male,25, EN
0.20390646,0.59319025,laughter,m2445_0_laughter, male,26, ML
0.53485155,0.6582535,sneeze,m2955_0_sneeze, male,32, EN
0.7606276,0.83861613,throatclearing,f1220_0_throatclearing, female,48, EN
0.46298602,0.43820378,sigh,m0473_0_sigh, male,30, EN
0.96157604,0.64246374,throatclearing,m0713_0_throatclearing, male,31, EN
0.82313466,0.6596377,throatclearing,m1295_0_throatclearing, male,41, EN
0.68941814,0.14658299,sniff,m1598_0_sniff, male,19, IT
0.8437815,0.71203226,throatclearing,m1011_0_throatclearing, male,57, IT
0.5698691,0.5498782,throatclearing,f0755_0_throatclearing, female,26, PT
0.8871291,0.33760354,sigh,m1370_0_sigh, male,22, EN
0.21348608,0.57079345,laughter,m0159_0_laughter, male,29, PT
0.25313604,0.5821899,laughter,m1527_0_laughter, male,28, EN
0.5180864,0.082390256,sniff,f0812_0_sniff, female,32, EN
0.8738007,0.318457,sigh,m1231_0_sigh, male,31, UR
0.060823005,0.58666265,laughter,f0789_0_laughter, female,33, EN
0.6274964,0.9254711,cough,f0860_0_cough, female,44, EN
0.20415945,0.5969258,laughter,m1532_0_laughter, male,45, EN
0.5211027,0.5065607,throatclearing,f0269_0_throatclearing, female,37, ZH
0.81064343,0.29477587,sigh,f1030_0_sigh, female,47, EN
0.292516,0.64597833,laughter,f3264_0_laughter, female,27, EN
0.8607279,0.6402232,throatclearing,m0058_0_throatclearing, male,25, ES
0.65989286,0.6305205,sneeze,m0635_0_sneeze, male,28, EN
0.5747929,0.9022024,cough,m1037_0_cough, male,28, IT
0.71437705,0.5959467,sneeze,f1680_0_sneeze, female,28, EN
0.76180124,0.78945005,cough,f3265_0_cough, female,24, PT
0.61395717,0.78693813,cough,m0625_0_cough, male,24, EN
0.7643551,0.91492593,cough,f2127_0_cough, female,47, EN
0.64997256,0.46487123,sneeze,m0660_0_sneeze, male,18, EN
0.5466675,0.071047746,sniff,f2155_0_sniff, female,31, EN
0.28077134,0.65545094,laughter,f1778_0_laughter, female,27, PT
0.5492621,0.9002583,cough,m1567_0_cough, male,19, PT
0.83497185,0.43336853,sigh,m1553_0_sigh, male,35, EN
0.51370245,0.5954576,sneeze,f2164_0_sneeze, female,35, EN
0.79085964,0.7920456,throatclearing,f1176_0_throatclearing, female,25, EN
0.2991439,0.599742,laughter,m2297_0_laughter, male,51, EN
0.01673926,0.5932507,laughter,f3039_0_laughter, female,28, EN
0.86792016,0.21785012,sigh,f1752_0_sigh, female,25, EN
0.39614534,0.6242536,laughter,m2282_0_laughter, male,38, EN
0.8353772,0.7948005,throatclearing,f0674_0_throatclearing, female,38, EN
0.55074817,0.41273254,throatclearing,m1130_0_throatclearing, male,26, PT
0.5191984,0.53880644,sneeze,m2870_0_sneeze, male,30, EN
0.8370894,0.37451386,sigh,m2804_0_sigh, male,42, EN
0.62296414,0.5848034,sneeze,m2484_0_sneeze, male,24, EN
0.47468746,0.5091412,sigh,m0250_0_sigh, male,40, EN
0.12944674,0.57541525,laughter,f1525_0_laughter, female,43, EN
0.83121884,0.64671683,throatclearing,m1347_0_throatclearing, male,33, EN
0.47959316,0.4595255,sigh,f3188_0_sigh, female,43, EN
0.19154102,0.54886043,laughter,m3266_0_laughter, male,37, EN
0.68705386,0.64590937,throatclearing,f0687_0_throatclearing, female,27, EN
0.8937997,0.7521865,throatclearing,f1301_0_throatclearing, female,19, EN
0.35854807,0.6458325,laughter,m3273_0_laughter, male,55, EN
0.72024554,0.6781512,throatclearing,m0445_0_throatclearing, male,57, EN
0.8031626,0.75988704,throatclearing,f0489_0_throatclearing, female,26, EN
0.7002916,0.5583703,sneeze,m0111_0_sneeze, male,36, EN
0.5834198,0.50943995,sigh,m0267_0_sigh, male,21, EN
0.65752274,0.3074586,sneeze,m1411_0_sneeze, male,26, EN
0.075746015,0.51372147,laughter,f1894_0_laughter, female,43, EN
0.62101144,0.9107187,cough,m3199_0_cough, male,32, EN
0.64334464,0.80166936,sigh,f0066_0_sigh, female,39, EN
0.20420316,0.6314694,laughter,f1881_0_laughter, female,59, EN
0.56975234,0.5749932,sneeze,f0850_0_sneeze, female,28, EN
0.536238,0.5028024,sneeze,m0144_0_sneeze, male,30, ES
0.43803033,0.52282435,laughter,f0388_0_laughter, female,30, EN
0.19383925,0.61221427,laughter,m1133_0_laughter, male,40, HI
0.29381782,0.5751244,laughter,m1126_0_laughter, male,32, EN
0.6292677,0.60569656,sneeze,m1444_0_sneeze, male,28, EN
0.5848763,0.11932844,sniff,m0566_1_sniff, male,34, EN
0.71440315,0.3251044,sigh,m0778_0_sigh, male,19, EN
0.8555964,0.3338326,sigh,m1564_0_sigh, male,25, EN
0.74600613,0.28996977,sigh,f1765_0_sigh, female,40, EN
0.3723483,0.5843841,laughter,f2694_0_laughter, female,41, TA
0.63091445,0.11603109,sniff,m2809_0_sniff, male,33, EN
0.4620494,0.50554305,sigh,m2833_0_sigh, male,31, IT
0.5597987,0.6470136,throatclearing,f1378_0_throatclearing, female,32, EN
0.4977293,0.57754266,sniff,f0581_2_sniff, female,28, EN
0.7779207,0.91629094,cough,f1254_0_cough, female,31, EN
0.8958066,0.32675934,sigh,m0505_0_sigh, male,38, EN
0.7036085,0.12259394,sniff,f1226_0_sniff, female,44, EN
0.677307,0.2140438,sniff,m3074_0_sniff, male,30, ES
0.8637007,0.6439464,throatclearing,m1554_0_throatclearing, male,21, PT
0.57661766,0.44683954,sigh,f1518_0_sigh, female,26, EN
0.916419,0.720797,throatclearing,f1796_0_throatclearing, female,29, EN
0.61835104,0.7524303,cough,m3006_0_cough, male,38, RO
0.13761586,0.59576553,laughter,m0867_0_laughter, male,43, EN
0.1270318,0.62685055,laughter,m2683_0_laughter, male,27, IT
0.8806607,0.7235113,throatclearing,f1512_0_throatclearing, female,58, EN
0.21247026,0.63169503,laughter,m2696_0_laughter, male,32, EN
0.565456,0.07247046,sniff,m1393_0_sniff, male,27, PT
0.828442,0.6813018,throatclearing,m0256_0_throatclearing, male,31, PT
0.18155424,0.59613067,laughter,m1896_0_laughter, male,27, EN
0.67402834,0.47828224,sneeze,m3103_1_sneeze, male,35, EN
0.87374616,0.36486912,sigh,m1206_0_sigh, male,29, EN
0.7197726,0.6559766,throatclearing,m0021_0_throatclearing, male,31, PT
0.9358044,0.7091411,throatclearing,f1765_0_throatclearing, female,40, EN
0.9231367,0.60422915,throatclearing,m2990_0_throatclearing, male,25, IT
0.65355647,0.32546216,sneeze,f3340_0_sneeze, female,39, EN
0.85371727,0.2396635,sigh,f1007_0_sigh, female,36, EN
0.7824706,0.8527056,throatclearing,f0067_0_throatclearing, female,22, EN
0.9214835,0.65922546,throatclearing,m1723_0_throatclearing, male,32, EN
0.5882114,0.049133733,sniff,m1933_0_sniff, male,44, EN
0.7857836,0.8294752,throatclearing,m3165_0_throatclearing, male,30, HI
0.632049,0.7746708,sneeze,m1599_0_sneeze, male,22, EN
0.4624444,0.47749308,sigh,m2081_0_sigh, male,44, EN
0.80395246,0.9183272,cough,f1809_0_cough, female,33, TA
0.82035637,0.40947178,sigh,m0344_0_sigh, male,25, TA
0.48451138,0.727606,sneeze,m1938_0_sneeze, male,63, EN
0.47179073,0.57168686,throatclearing,m2667_0_throatclearing, male,43, ES
0.81409115,0.64574313,throatclearing,m1827_0_throatclearing, male,44, EN
0.76173383,0.63180137,throatclearing,m2410_0_throatclearing, male,21, IT
0.56437266,0.33992752,sneeze,f1086_0_sneeze, female,39, EN
0.62100935,0.062191088,sniff,f0199_0_sniff, female,29, EN
0.4799911,0.5775407,sneeze,m0033_0_sneeze, male,45, EN
0.093547404,0.54683495,laughter,f2145_0_laughter, female,61, EN
0.6482661,0.53897625,sneeze,m1533_0_sneeze, male,21, IT
0.83279395,0.19444527,sigh,m2910_0_sigh, male,28, EN
0.8492287,0.72849184,throatclearing,f2456_0_throatclearing, female,45, EN
0.52998877,0.5521884,sneeze,f0927_0_sneeze, female,29, EN
0.8586533,0.25438982,sigh,f1646_0_sigh, female,33, EN
0.53746223,0.54804516,sneeze,m1992_0_sneeze, male,25, IT
0.5712943,0.5017175,sneeze,m1566_0_sneeze, male,27, PT
0.74766785,0.18298364,sniff,m3089_0_sniff, male,28, PT
0.41071594,0.61486953,laughter,m2147_0_laughter, male,29, EN
0.829748,0.81076664,throatclearing,f0909_0_throatclearing, female,34, ES
0.12837319,0.62719613,laughter,m2152_0_laughter, male,28, EN
0.6426054,0.8298924,cough,m1823_0_cough, male,29, TA
0.7319647,0.55386144,sneeze,m2282_0_sneeze, male,38, EN
0.3525366,0.6417607,laughter,f0604_0_laughter, female,61, EN
0.56704974,0.5789021,sigh,m0426_0_sigh, male,41, TA
0.5450903,0.07546863,sniff,f2941_0_sniff, female,32, EN
0.64756614,0.37896302,sneeze,f3237_0_sneeze, female,29, EN
0.76387215,0.39476693,sigh,f0627_0_sigh, female,55, EN
0.79354393,0.8746475,cough,f2933_0_cough, female,20, IT
0.8107495,0.8831275,cough,f1666_0_cough, female,21, EN
0.53325,0.041014742,sniff,m2254_0_sniff, male,39, EN
0.60056424,0.8691305,cough,m0491_0_cough, male,28, EN
0.5477628,0.89937884,cough,m2226_0_cough, male,22, EN
0.5330021,0.04909346,sniff,f1614_0_sniff, female,69, EN
0.7337024,0.92985857,cough,f0074_0_cough, female,33, EN
0.7770431,0.3944609,sigh,m1325_0_sigh, male,32, RU
0.53048784,0.06025758,sniff,m2704_0_sniff, male,35, AR
0.598903,0.50170183,cough,m2776_0_cough, male,38, EN
0.82116497,0.18872888,sigh,m0139_0_sigh, male,21, EN
0.6390919,0.17742872,sniff,f1344_0_sniff, female,52, EN
0.6036596,0.80798644,cough,m3164_0_cough, male,31, EN
0.54390574,0.08438057,sniff,f0556_0_sniff, female,47, ES
0.5853192,0.07775688,sniff,f0680_0_sniff, female,33, ZH
0.5357057,0.060653254,sniff,m1477_0_sniff, male,31, EN
0.6584496,0.32054597,throatclearing,m2203_0_throatclearing, male,28, EN
0.57854265,0.44345412,sniff,m0265_0_sniff, male,24, IT
0.7647944,0.52912426,sneeze,m0717_0_sneeze, male,26, ML
0.9267256,0.64315474,throatclearing,m2087_0_throatclearing, male,47, EN
0.6484269,0.102953136,sniff,m1127_0_sniff, male,21, HE
0.93618214,0.7307483,throatclearing,f2245_0_throatclearing, female,26, EN
0.80305856,0.6159527,throatclearing,m0936_0_throatclearing, male,58, EN
0.8163281,0.296852,sigh,f1113_0_sigh, female,27, EN
0.5784135,0.46869448,sneeze,f0208_0_sneeze, female,40, EN
0.89365685,0.75290436,throatclearing,f2032_0_throatclearing, female,32, FR
0.21009114,0.5548714,laughter,m0207_0_laughter, male,22, IT
0.8002311,0.22601345,sigh,m0411_0_sigh, male,22, PT
0.60505646,0.48953575,sigh,f1882_0_sigh, female,25, EN
0.926655,0.6118675,throatclearing,m2074_0_throatclearing, male,52, EN
0.3102484,0.58345634,laughter,f2544_0_laughter, female,30, EN
0.7862087,0.4077612,sigh,f0610_0_sigh, female,63, EN
0.291342,0.65332955,laughter,f0205_0_laughter, female,38, ES
0.29646745,0.6057852,laughter,m2553_0_laughter, male,36, EN
0.8477284,0.26268712,sigh,f1671_0_sigh, female,40, EN
0.81849456,0.90285045,cough,f3298_0_cough, female,27, ES
0.6232887,0.33927742,sneeze,m2907_0_sneeze, male,35, EN
0.69181657,0.35514674,sneeze,m2952_0_sneeze, male,31, TA
0.5875198,0.9007939,cough,m1476_0_cough, male,25, PT
0.6249592,0.14130495,sniff,m1404_0_sniff, male,40, EN
0.75733715,0.93844485,cough,f2036_0_cough, female,31, EN
0.78925824,0.17308687,sigh,m2975_0_sigh, male,39, EN
0.82111144,0.69911814,throatclearing,m1168_0_throatclearing, male,25, IT
0.5531031,0.648063,laughter,f0908_0_laughter, female,38, TA
0.56593615,0.90495074,cough,m0264_0_cough, male,48, EN
0.56317675,0.17562723,sniff,m0216_0_sniff, male,37, IT
0.5519436,0.49035683,cough,m1126_0_cough, male,32, EN
0.31289214,0.6731542,laughter,f1214_0_laughter, female,35, EN
0.063581854,0.54211795,laughter,f1201_0_laughter, female,31, IT
0.826299,0.1893304,sigh,m1422_0_sigh, male,51, EN
0.5816575,0.56957316,sneeze,f3107_0_sneeze, female,34, PT
0.5806972,0.51890975,sneeze,f2407_0_sneeze, female,22, EN
0.7125415,0.20829919,sigh,m0321_0_sigh, male,49, HY
0.7055043,0.90823054,cough,f0971_0_cough, female,39, EN
0.52551955,0.6338831,throatclearing,m0699_0_throatclearing, male,20, SQ
0.5656802,0.33891544,sneeze,f3152_0_sneeze, female,60, EN
0.3678495,0.59084344,sneeze,f2452_0_sneeze, female,38, EN
0.81736666,0.3051526,sigh,f2098_0_sigh, female,33, ES
0.035164766,0.6029227,laughter,f1964_1_laughter, female,43, EN
0.89299226,0.7204372,throatclearing,f2904_0_throatclearing, female,28, EN
0.5561633,0.16422403,sniff,m0389_0_sniff, male,28, IT
0.5876405,0.38333458,sneeze,m0356_0_sneeze, male,24, EN
0.5064119,0.52162004,throatclearing,m1575_0_throatclearing, male,40, TA
0.60670704,0.3655518,sneeze,m0303_0_sneeze, male,27, EN
0.669969,0.1727971,sniff,f3299_0_sniff, female,20, FR
0.8013567,0.19870603,sigh,f1141_0_sigh, female,40, EN
0.6085175,0.45574403,sneeze,f1349_0_sneeze, female,34, EN
0.7448201,0.53232104,sneeze,f0649_0_sneeze, female,34, EN
0.863205,0.30977848,sigh,m2786_0_sigh, male,22, PT
0.80676305,0.32152274,sigh,f0642_0_sigh, female,18, EN
0.24518251,0.59333885,laughter,m1203_0_laughter, male,35, TA
0.6321177,0.29529974,throatclearing,m1788_0_throatclearing, male,30, PT
0.7273792,0.56979704,sneeze,m2696_0_sneeze, male,32, EN
0.03252275,0.5638155,laughter,f1615_0_laughter, female,26, EN
0.49424317,0.5932765,sneeze,f2323_0_sneeze, female,25, EN
0.8648985,0.43461317,sigh,m0474_0_sigh, male,23, EN
0.74866754,0.3152611,sigh,f0675_0_sigh, female,58, EN
0.49678284,0.5723663,sneeze,f2376_0_sneeze, female,42, EN
0.7158544,0.34989104,sigh,m0609_1_sigh, male,25, PT
0.93730116,0.71413916,throatclearing,o0331_0_throatclearing, other,38, EN
0.8622387,0.47374076,sigh,m1377_0_sigh, male,30, EN
0.84686786,0.47948676,throatclearing,m0079_0_throatclearing, male,22, EN
0.62507033,0.7156659,cough,m3088_0_cough, male,26, EN
0.71853435,0.49000227,sigh,f1176_0_sigh, female,25, EN
0.48920086,0.5567953,sneeze,f1899_0_sneeze, female,27, ID
0.50957143,0.044311114,sniff,m2887_0_sniff, male,27, EN
0.84313273,0.62788033,throatclearing,m0497_0_throatclearing, male,21, EN
0.63814855,0.35627764,sigh,m0316_0_sigh, male,22, PT
0.5289242,0.194688,sniff,f1997_0_sniff, female,43, PT
0.44748783,0.50252247,laughter,m2817_0_laughter, male,28, TA
0.46253428,0.43920514,sneeze,f0138_0_sneeze, female,24, EN
0.42231986,0.58273566,laughter,m2802_0_laughter, male,41, IT
0.7535963,0.38619918,sigh,f0117_0_sigh, female,46, EN
0.74293596,0.55762166,sneeze,m0879_0_sneeze, male,26, EN
0.6933873,0.5339347,throatclearing,m1395_0_throatclearing, male,36, EN
0.6340432,0.8859842,cough,m2255_0_cough, male,26, EN
0.5672189,0.19370401,sniff,m0490_0_sniff, male,20, IT
0.6861985,0.20579875,sniff,m2227_0_sniff, male,37, TA
0.7962498,0.8070485,throatclearing,f1320_0_throatclearing, female,18, EN
0.7987234,0.86726284,cough,f1615_0_cough, female,26, EN
0.67814374,0.7285953,sneeze,m0886_0_sneeze, male,29, EN
0.61323076,0.58276117,sneeze,m1172_0_sneeze, male,27, EN
0.7704242,0.8365377,cough,f0007_0_cough, female,24, PT
0.18781438,0.5794748,laughter,m1617_0_laughter, male,32, EN
0.611558,0.4891173,sneeze,f1866_0_sneeze, female,32, EN
0.65044045,0.23005356,sniff,f1337_0_sniff, female,34, EN
0.71815914,0.2859843,sigh,m0609_0_sigh, male,25, PT
0.4759081,0.5762874,throatclearing,m0595_2_throatclearing, male,52, EN
0.9434427,0.6936612,throatclearing,f0422_0_throatclearing, female,28, PT
0.6461161,0.5389695,sneeze,f1492_0_sneeze, female,31, EN
0.7179317,0.49290776,laughter,f3141_0_laughter, female,30, EN
0.512102,0.08512343,sniff,f0525_0_sniff, female,34, EN
0.58313817,0.52303845,sneeze,m0427_0_sneeze, male,40, ES
0.5834938,0.4386623,sigh,f0408_0_sigh, female,29, EN
0.528163,0.5158253,cough,m3117_0_cough, male,39, FR
0.6273048,0.2423425,sniff,m3165_0_sniff, male,30, HI
0.5828517,0.51197654,sneeze,m1127_0_sneeze, male,21, HE
0.85231245,0.29185495,sigh,f1614_0_sigh, female,69, EN
0.5101956,0.6575275,laughter,m1863_0_laughter, male,36, HI
0.8644333,0.4328585,sigh,m0557_0_sigh, male,40, EN
0.38406497,0.63913023,laughter,m1876_0_laughter, male,32, EN
0.8642341,0.826319,throatclearing,f2264_0_throatclearing, female,27, EN
0.64083815,0.6450163,throatclearing,m0917_0_throatclearing, male,35, HI
0.7969317,0.32374728,sigh,f0756_0_sigh, female,43, EN
0.96347475,0.7132077,throatclearing,f0951_0_throatclearing, female,27, EN
